Source.Name,DATE,SERIES,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,52W H,52W L,VOLUME,VALUE,NO OF TRADES,SYMBOL
TATA_Data.csv,26-11-2018,EQ,544,544,521.65,539.65,530.65,530.7,530.51,793,493,10003787,5307158212,128346,TATASTEEL
TATA_Data.csv,22-11-2018,EQ,552,553.6,538.15,551.4,539.1,539.65,544.9,793,493,8541612,4654299226,108794,TATASTEEL
TATA_Data.csv,21-11-2018,EQ,562,562,550,563.3,551.4,551.4,553.85,793,493,11242898,6226910910,141022,TATASTEEL
TATA_Data.csv,20-11-2018,EQ,577,578,562,582.4,563.25,563.3,568.23,793,493,7636368,4339181800,114174,TATASTEEL
TATA_Data.csv,19-11-2018,EQ,577.45,583.8,574,574.1,582.3,582.4,580.75,793,493,4889287,2839467136,66145,TATASTEEL
TATA_Data.csv,16-11-2018,EQ,590,591,569.55,589.35,574.6,574.1,578.47,793,493,7456927,4313576069,112947,TATASTEEL
TATA_Data.csv,15-11-2018,EQ,590.3,596.9,581.45,589.1,587.2,589.35,589.5,793,493,6389521,3766615661,85281,TATASTEEL
TATA_Data.csv,14-11-2018,EQ,605,610.6,584.3,589.2,584.5,589.1,600.62,793,493,21649289,13002993783,259305,TATASTEEL
TATA_Data.csv,13-11-2018,EQ,583,591.5,579.1,582.85,591.3,589.2,586.61,793,493,7626487,4473748725,99299,TATASTEEL
TATA_Data.csv,12-11-2018,EQ,573.55,589.7,572.15,572.2,583.25,582.85,581.62,793,493,8120996,4723303908,110663,TATASTEEL
TATA_Data.csv,09-11-2018,EQ,579.35,579.35,568.45,580.25,572,572.2,572.83,793,493,4348716,2491071686,82706,TATASTEEL
TATA_Data.csv,07-11-2018,EQ,581,582.25,579,575.75,580,580.25,580.21,793,493,413871,240131505,7892,TATASTEEL
TATA_Data.csv,06-11-2018,EQ,579.6,584.4,570,577.45,576.5,575.75,577.08,793,493,3910274,2256529051,64227,TATASTEEL
TATA_Data.csv,05-11-2018,EQ,574,583.6,567.5,574.05,576.9,577.45,577.23,793,493,4535856,2618235298,79045,TATASTEEL
TATA_Data.csv,02-11-2018,EQ,561,582.4,560.65,556.6,574.9,574.05,574.39,793,493,7979457,4583304686,129208,TATASTEEL
TATA_Data.csv,01-11-2018,EQ,555.8,563.9,554,553.85,556.2,556.6,558.4,793,493,5469057,3053935039,93560,TATASTEEL
TATA_Data.csv,31-10-2018,EQ,554.95,557.8,529.35,564.5,553,553.85,544.59,793,493,14070333,7662509431,168203,TATASTEEL
TATA_Data.csv,30-10-2018,EQ,571.25,572,563.1,573.7,564.15,564.5,567.34,793,493,4015319,2278048526,55234,TATASTEEL
TATA_Data.csv,29-10-2018,EQ,556.5,575.5,552.3,551.55,572.85,573.7,563.38,793,493,5738313,3232879290,85437,TATASTEEL
TATA_Data.csv,26-10-2018,EQ,547.6,561.6,541.1,545.75,551.6,551.55,552.73,793,493,6099413,3371320247,94931,TATASTEEL
TATA_Data.csv,25-10-2018,EQ,544.7,550.6,540,550.05,548,545.75,544.71,793,493,4467859,2433677154,52409,TATASTEEL
TATA_Data.csv,24-10-2018,EQ,552,554.6,541.4,545.6,549,550.05,547.68,793,493,4219617,2311018676,59000,TATASTEEL
TATA_Data.csv,23-10-2018,EQ,540,550,535.15,544.75,550,545.6,541.92,793,493,4634688,2511637930,63112,TATASTEEL
TATA_Data.csv,22-10-2018,EQ,559,561.2,541.55,554.95,545,544.75,548.89,793,493,5101951,2800429556,77825,TATASTEEL
TATA_Data.csv,19-10-2018,EQ,553,562.6,545,554.65,557.2,554.95,555.07,793,493,7718196,4284148302,103398,TATASTEEL
TATA_Data.csv,17-10-2018,EQ,578.05,579.5,552.1,572.8,555,554.65,566.05,793,493,5020576,2841879591,71901,TATASTEEL
TATA_Data.csv,16-10-2018,EQ,571.1,584,569.6,570,570.75,572.8,576.44,793,493,5660568,3262975298,68578,TATASTEEL
TATA_Data.csv,15-10-2018,EQ,578.25,579.45,566.5,576.5,569.75,570,571.96,793,493,4100183,2345137822,72795,TATASTEEL
TATA_Data.csv,12-10-2018,EQ,560.8,578.8,558.1,555.15,578.5,576.5,570.5,793,493,5733407,3270887737,83588,TATASTEEL
TATA_Data.csv,11-10-2018,EQ,557,564,549.05,583.65,554.5,555.15,555.78,793,493,10401643,5780998166,163204,TATASTEEL
TATA_Data.csv,10-10-2018,EQ,573.15,587.8,573.15,572.5,579.5,583.65,581.37,793,493,7153314,4158741773,91789,TATASTEEL
TATA_Data.csv,09-10-2018,EQ,560,583.9,554.55,559.8,571.3,572.5,568.36,793,493,7734434,4395974798,102010,TATASTEEL
TATA_Data.csv,08-10-2018,EQ,567,569.95,544,568,564,559.8,556.49,793,493,9171048,5103555392,122812,TATASTEEL
TATA_Data.csv,05-10-2018,EQ,580,586,562.3,582.3,564.95,568,573.64,793,493,7868967,4513967478,115316,TATASTEEL
TATA_Data.csv,04-10-2018,EQ,576.75,587.75,570,579.6,579.85,582.3,581.35,793,493,7629840,4435636381,108885,TATASTEEL
TATA_Data.csv,03-10-2018,EQ,584,594.4,576.2,583.2,578.5,579.6,587.62,793,493,7217063,4240910955,138820,TATASTEEL
TATA_Data.csv,01-10-2018,EQ,580,585.8,557.5,581.25,582,583.2,573.28,793,493,6972949,3997452284,97580,TATASTEEL
TATA_Data.csv,28-09-2018,EQ,612,612,575,611.55,579.8,581.25,586.23,793,493,13027007,7636819436,167179,TATASTEEL
TATA_Data.csv,27-09-2018,EQ,611.2,620.75,607.4,608.9,609.65,611.55,615.03,793,493,8239542,5067557687,98741,TATASTEEL
TATA_Data.csv,26-09-2018,EQ,605,614.15,598,601,608.05,608.9,607.63,793,493,8647720,5254611667,95354,TATASTEEL
TATA_Data.csv,25-09-2018,EQ,609,609,575,607.7,601.75,601,593.66,793,493,10985624,6521755736,121806,TATASTEEL
TATA_Data.csv,24-09-2018,EQ,618.9,626.25,595.65,625.15,607.45,607.7,611.45,793,493,11242914,6874487322,133061,TATASTEEL
TATA_Data.csv,21-09-2018,EQ,630,647.6,584.3,621.2,622,625.15,628.08,793,493,22977379,14431639493,257834,TATASTEEL
TATA_Data.csv,19-09-2018,EQ,618,630.8,617.4,612.75,621.8,621.2,624.56,793,493,10134627,6329645711,132732,TATASTEEL
TATA_Data.csv,18-09-2018,EQ,618,624.55,609.3,616.4,614.6,612.75,617.12,793,493,7828063,4830850182,84759,TATASTEEL
TATA_Data.csv,17-09-2018,EQ,610,624.4,605.55,615,616.25,616.4,616.96,793,493,7183891,4432155150,89988,TATASTEEL
TATA_Data.csv,14-09-2018,EQ,611.6,620.5,610,605.55,613.95,615,616.21,793,493,7975559,4914609664,98058,TATASTEEL
TATA_Data.csv,12-09-2018,EQ,592.5,607.2,583.1,592.1,605.2,605.55,594.46,793,493,8566384,5092355659,110176,TATASTEEL
TATA_Data.csv,11-09-2018,EQ,615.35,617,588.35,613.65,589.45,592.1,604.28,793,493,8111172,4901386963,126094,TATASTEEL
TATA_Data.csv,10-09-2018,EQ,619.95,625,611.25,619.15,613.7,613.65,617.13,793,493,6284258,3878183688,91324,TATASTEEL
TATA_Data.csv,07-09-2018,EQ,602.3,622,597.05,600.3,616,619.15,612.41,793,493,9445836,5784699814,117345,TATASTEEL
TATA_Data.csv,06-09-2018,EQ,598,607.8,594.5,594.4,599.25,600.3,602.28,793,493,6689716,4029086978,82356,TATASTEEL
TATA_Data.csv,05-09-2018,EQ,590,597,581.2,593.05,596.9,594.4,589.87,793,493,5791157,3416017470,81814,TATASTEEL
TATA_Data.csv,04-09-2018,EQ,600.9,604.5,590.6,600.75,591.95,593.05,596.28,793,493,6099572,3637022488,95317,TATASTEEL
TATA_Data.csv,03-09-2018,EQ,603,609.95,598,600.5,598.55,600.75,605.11,793,493,5479133,3315460877,68186,TATASTEEL
TATA_Data.csv,31-08-2018,EQ,608.2,614.5,599.1,608.35,600.4,600.5,605.74,793,493,8633354,5229580415,131454,TATASTEEL
TATA_Data.csv,30-08-2018,EQ,592.3,610,591.05,594.2,608.3,608.35,605.23,793,493,10283657,6223997856,121761,TATASTEEL
TATA_Data.csv,29-08-2018,EQ,590.3,601.85,585.55,590.35,593.35,594.2,595.27,793,493,9885532,5884575993,125778,TATASTEEL
TATA_Data.csv,28-08-2018,EQ,582.5,593.9,578.1,581.2,589.65,590.35,587.37,793,493,9021297,5298799550,101604,TATASTEEL
TATA_Data.csv,27-08-2018,EQ,581.9,587,579,575.6,579.35,581.2,583.44,793,493,5391946,3145880976,65603,TATASTEEL
TATA_Data.csv,24-08-2018,EQ,570.35,579.35,568.25,571.65,575.3,575.6,575.27,793,493,6060269,3486309023,77874,TATASTEEL
TATA_Data.csv,23-08-2018,EQ,584.9,584.9,570.15,582.15,572.55,571.65,575.04,793,493,6676830,3839454728,98660,TATASTEEL
TATA_Data.csv,21-08-2018,EQ,602.25,602.45,580.55,599.4,584,582.15,588.95,793,493,10873707,6404072761,120678,TATASTEEL
TATA_Data.csv,20-08-2018,EQ,583,601.8,582.9,580.15,600.2,599.4,594,793,493,11662318,6927421592,151435,TATASTEEL
TATA_Data.csv,17-08-2018,EQ,571.95,585.2,571.8,567.55,580.7,580.15,581.26,793,493,8743214,5082079439,142235,TATASTEEL
TATA_Data.csv,16-08-2018,EQ,570,576.7,563.25,578.95,567.6,567.55,571.01,793,493,7907171,4515071487,94747,TATASTEEL
TATA_Data.csv,14-08-2018,EQ,587,587,562.55,568.8,578,578.95,575.11,793,493,24030560,13820308811,270833,TATASTEEL
TATA_Data.csv,13-08-2018,EQ,574.95,582.15,566,576.7,569.5,568.8,574.57,793,493,7856831,4514326523,92182,TATASTEEL
TATA_Data.csv,10-08-2018,EQ,585.95,586,572.7,585.95,575.25,576.7,580.01,793,493,5725493,3320842626,64059,TATASTEEL
TATA_Data.csv,09-08-2018,EQ,580,587.7,575.8,577.5,586.75,585.95,583.3,793,493,5757687,3358457975,77196,TATASTEEL
TATA_Data.csv,08-08-2018,EQ,578.25,583.75,573.55,573.15,577.2,577.5,578.89,793,493,9008431,5214876365,116859,TATASTEEL
TATA_Data.csv,07-08-2018,EQ,557.35,576.7,553.65,553.25,575.5,573.15,564.68,793,493,9285854,5243526333,122214,TATASTEEL
TATA_Data.csv,06-08-2018,EQ,559,564.9,551.25,554.45,552.45,553.25,558.66,793,493,5543881,3097133039,86113,TATASTEEL
TATA_Data.csv,03-08-2018,EQ,556.4,560,550.65,554.3,553.55,554.45,555.72,793,493,5570690,3095766117,75559,TATASTEEL
TATA_Data.csv,02-08-2018,EQ,552.7,560.9,540.6,555.8,551.45,554.3,552.19,793,493,9493099,5242015474,109478,TATASTEEL
TATA_Data.csv,01-08-2018,EQ,562.85,567.6,551.3,563.05,553.5,555.8,558.87,793,493,6067992,3391245544,80872,TATASTEEL
TATA_Data.csv,31-07-2018,EQ,551.95,564.9,543.55,553,563.05,563.05,553.11,793,493,6373966,3525490005,87732,TATASTEEL
TATA_Data.csv,30-07-2018,EQ,549.45,558.5,547.35,550.2,552,553,553.32,793,493,4787707,2649110558,67754,TATASTEEL
TATA_Data.csv,27-07-2018,EQ,538,553.55,536.3,534.85,549.15,550.2,546.55,793,493,6462885,3532276911,96289,TATASTEEL
TATA_Data.csv,26-07-2018,EQ,536.95,539.95,531.35,536,534.6,534.85,535.63,793,493,7481191,4007177283,88133,TATASTEEL
TATA_Data.csv,25-07-2018,EQ,531,538,529,527.4,535.1,536,533.68,793,493,6782638,3619741376,81709,TATASTEEL
TATA_Data.csv,24-07-2018,EQ,516,529.6,516,516.9,528.95,527.4,524.81,793,493,8398369,4407552619,109427,TATASTEEL
TATA_Data.csv,23-07-2018,EQ,506,519.5,498.3,503.2,516.7,516.9,508.31,793,493,6878134,3496238541,94502,TATASTEEL
TATA_Data.csv,20-07-2018,EQ,499,505.75,495,498.65,504.6,503.2,500.68,793,493,7261409,3635612245,98214,TATASTEEL
TATA_Data.csv,19-07-2018,EQ,508,513.4,493,504.25,497.1,498.65,502.73,793,493,16808651,8450251216,189733,TATASTEEL
TATA_Data.csv,18-07-2018,EQ,536,536.95,501,532.35,504,504.25,511.95,793,501,16451209,8422151339,176769,TATASTEEL
TATA_Data.csv,17-07-2018,EQ,522,535.7,513,519.25,531.25,532.35,526.85,793,513,10792706,5686123355,147484,TATASTEEL
TATA_Data.csv,16-07-2018,EQ,559.7,559.9,517.05,558.6,518.85,519.25,534.4,793,517.05,11159885,5963837430,134728,TATASTEEL
TATA_Data.csv,13-07-2018,EQ,559.35,562,553,555.2,558.1,558.6,557.17,793,536.55,5579129,3108497025,79214,TATASTEEL
TATA_Data.csv,12-07-2018,EQ,560,567.9,553.15,555.7,555.95,555.2,560.16,793,536.55,8443988,4729991523,96886,TATASTEEL
TATA_Data.csv,11-07-2018,EQ,565.7,565.7,554.15,568.65,556.4,555.7,559.28,793,536.55,6111245,3417894888,99094,TATASTEEL
TATA_Data.csv,10-07-2018,EQ,559,571,556.9,555.6,569,568.65,565.64,793,536.55,10004905,5659224067,122078,TATASTEEL
TATA_Data.csv,09-07-2018,EQ,563.7,565.75,554.75,553.5,555.3,555.6,559.41,793,536.55,7443751,4164139659,85082,TATASTEEL
TATA_Data.csv,06-07-2018,EQ,550,564.25,546.35,553.3,553.35,553.5,556.96,793,536.55,6614783,3684156463,85865,TATASTEEL
TATA_Data.csv,05-07-2018,EQ,565,565,552,571.1,553.5,553.3,557.42,793,536.55,6013653,3352121551,70236,TATASTEEL
TATA_Data.csv,04-07-2018,EQ,567.4,573.4,559.55,566,571,571.1,567.82,793,536.55,6862947,3896942850,75617,TATASTEEL
TATA_Data.csv,03-07-2018,EQ,561.95,572.4,553.45,560.5,567.55,566,564.17,793,536.55,11236177,6339099049,117724,TATASTEEL
TATA_Data.csv,02-07-2018,EQ,575.95,586.5,556.25,567.75,559.1,560.5,569.55,793,536.55,15763048,8977853687,189514,TATASTEEL
TATA_Data.csv,29-06-2018,EQ,551.95,569.8,551.05,548.45,567,567.75,563.88,793,503.8,9477384,5344124599,115059,TATASTEEL
TATA_Data.csv,28-06-2018,EQ,545,556.5,544,543.2,546.55,548.45,549.58,793,503.8,8655978,4757187828,97407,TATASTEEL
TATA_Data.csv,27-06-2018,EQ,551.7,552.5,539.1,549.5,542,543.2,544.37,793,503.8,5654150,3077937746,87174,TATASTEEL
TATA_Data.csv,26-06-2018,EQ,558.35,559.9,538.25,558.6,548.35,549.5,548.57,793,503.8,10207582,5599584953,110885,TATASTEEL
TATA_Data.csv,25-06-2018,EQ,559.8,564.8,556.35,561.85,556.8,558.6,560.86,793,503.8,3899261,2186941076,58230,TATASTEEL
TATA_Data.csv,22-06-2018,EQ,560.4,564.6,556.1,557.75,561,561.85,560.95,793,502.7,6247845,3504704909,82309,TATASTEEL
TATA_Data.csv,21-06-2018,EQ,568.95,568.95,556.1,563.25,556.85,557.75,563.81,793,502.7,8465198,4772779366,116649,TATASTEEL
TATA_Data.csv,20-06-2018,EQ,556.25,565.9,553.3,555,565.5,563.25,559.46,793,502.7,6610703,3698449825,93299,TATASTEEL
TATA_Data.csv,19-06-2018,EQ,558,565.6,549.45,558.5,554,555,557.08,793,502.7,9452190,5265601616,113902,TATASTEEL
TATA_Data.csv,18-06-2018,EQ,563,563.45,547.3,566,558.2,558.5,554.38,793,502.7,10566965,5858067047,122255,TATASTEEL
TATA_Data.csv,15-06-2018,EQ,571.2,574.8,562,569.55,564.95,566,568.25,793,499.25,6208764,3528103420,94184,TATASTEEL
TATA_Data.csv,14-06-2018,EQ,567,574.8,561,567.6,570.35,569.55,569.3,793,499.25,7482514,4259776435,94454,TATASTEEL
TATA_Data.csv,13-06-2018,EQ,579.6,583.8,566,580,567.6,567.6,571.37,793,499.25,9060032,5176645077,136919,TATASTEEL
TATA_Data.csv,12-06-2018,EQ,586.95,588.75,577.2,588.65,579.6,580,582.24,793,499.25,8588935,5000810532,142999,TATASTEEL
TATA_Data.csv,11-06-2018,EQ,601.05,605.5,586.25,600.5,586.95,588.65,595.15,793,499.25,5151101,3065687896,93275,TATASTEEL
TATA_Data.csv,08-06-2018,EQ,599,608.2,592,602.1,599,600.5,600.68,793,487,8386078,5037375244,134103,TATASTEEL
TATA_Data.csv,07-06-2018,EQ,582.1,603.9,581.9,579.75,601.9,602.1,595.3,793,487,9279353,5524000930,136081,TATASTEEL
TATA_Data.csv,06-06-2018,EQ,574.45,581.7,569.2,572.1,580.1,579.75,576.54,793,487,4445305,2562915051,82133,TATASTEEL
TATA_Data.csv,05-06-2018,EQ,566.8,574.9,560.6,566.15,573.65,572.1,567.03,793,487,4688204,2658345834,69431,TATASTEEL
TATA_Data.csv,04-06-2018,EQ,564.05,572.5,560.3,560.65,565.5,566.15,566.47,793,487,8742527,4952383732,96381,TATASTEEL
TATA_Data.csv,01-06-2018,EQ,570,579.6,556.3,575.65,561.05,560.65,567.06,793,487,9249666,5245127847,106776,TATASTEEL
TATA_Data.csv,31-05-2018,EQ,584,587.3,572.05,577.9,577.2,575.65,577.36,793,487,6652510,3840914058,85779,TATASTEEL
TATA_Data.csv,30-05-2018,EQ,568.05,581.5,567.55,575.35,580,577.9,576.48,793,487,6201888,3575290469,95492,TATASTEEL
TATA_Data.csv,29-05-2018,EQ,574.95,588,569.35,576.65,575.9,575.35,578.27,793,487,6477911,3745979635,101603,TATASTEEL
TATA_Data.csv,28-05-2018,EQ,571,579.45,565.1,568.25,576.55,576.65,573.73,793,487,5235667,3003840632,66203,TATASTEEL
TATA_Data.csv,25-05-2018,EQ,554,570.8,552,548.2,567.5,568.25,563.89,793,476.7,8895619,5016159793,120667,TATASTEEL
TATA_Data.csv,24-05-2018,EQ,543.9,553.9,536.55,540.05,552.4,548.2,546.94,793,476.7,8700822,4758822299,103168,TATASTEEL
TATA_Data.csv,23-05-2018,EQ,576,576,537.4,576.8,541.25,540.05,551.51,793,476.7,17148386,9457462087,286869,TATASTEEL
TATA_Data.csv,22-05-2018,EQ,578.1,583.5,569.5,577,575.9,576.8,578.16,793,476.7,6096646,3524836263,116522,TATASTEEL
TATA_Data.csv,21-05-2018,EQ,592.5,600.75,574.75,591.4,576.05,577,584.16,793,476.7,7162233,4183864365,93394,TATASTEEL
TATA_Data.csv,18-05-2018,EQ,615,616.7,590.35,610.3,591.25,591.4,601.17,793,437.8,8216629,4939622629,100178,TATASTEEL
TATA_Data.csv,17-05-2018,EQ,629.95,630.8,602.15,621.25,610.3,610.3,611.88,793,437.8,16037341,9812912991,163026,TATASTEEL
TATA_Data.csv,16-05-2018,EQ,626,632.5,616.95,625.95,621.9,621.25,623.66,793,437.8,8426301,5255167480,113589,TATASTEEL
TATA_Data.csv,15-05-2018,EQ,609,636.8,605.5,610.35,627,625.95,628.2,793,437.8,12818436,8052589299,149683,TATASTEEL
TATA_Data.csv,14-05-2018,EQ,608.2,614.95,602.3,607.25,608.75,610.35,610.48,793,437.8,5173139,3158115919,83184,TATASTEEL
TATA_Data.csv,11-05-2018,EQ,597,610.55,591.2,594.15,606.25,607.25,603.34,793,428.1,6155537,3713900401,98974,TATASTEEL
TATA_Data.csv,10-05-2018,EQ,603.9,606.8,591.15,603.15,593.8,594.15,596.48,793,428.1,4001269,2386689364,59065,TATASTEEL
TATA_Data.csv,09-05-2018,EQ,593.4,608.85,592.55,596.35,604.75,603.15,603.69,793,428.1,6238211,3765952562,80649,TATASTEEL
TATA_Data.csv,08-05-2018,EQ,600,604.2,590.5,596.45,593.45,596.35,596.98,793,428.1,4125958,2463094785,55540,TATASTEEL
TATA_Data.csv,07-05-2018,EQ,585.95,597.95,581,580.75,596.25,596.45,591.52,793,428.1,4553509,2693507558,77292,TATASTEEL
TATA_Data.csv,04-05-2018,EQ,586.7,589.8,579.25,585.45,580.7,580.75,583.66,793,428,3881632,2265557422,65217,TATASTEEL
TATA_Data.csv,03-05-2018,EQ,574,587.4,568.1,574.5,586.7,585.45,577.77,793,428,6778904,3916655984,91788,TATASTEEL
TATA_Data.csv,02-05-2018,EQ,597.1,597.4,572.95,594.95,574.8,574.5,582.14,793,428,4241068,2468915753,80653,TATASTEEL
TATA_Data.csv,30-04-2018,EQ,591.65,599.9,586,589.8,595.1,594.95,594.73,793,428,3658754,2175960395,53761,TATASTEEL
TATA_Data.csv,27-04-2018,EQ,582.95,594.75,581.25,578.2,587.75,589.8,588.47,793,428,4717405,2776039371,60844,TATASTEEL
TATA_Data.csv,26-04-2018,EQ,588,591.55,576.7,586.2,577.9,578.2,581.39,793,428,7463062,4338925212,79412,TATASTEEL
TATA_Data.csv,25-04-2018,EQ,598,598.5,584.3,597.55,586.85,586.2,589.66,793,428,4122443,2430843725,57781,TATASTEEL
TATA_Data.csv,24-04-2018,EQ,594.45,601.8,589.4,606.6,600,597.55,595.13,793,428,5953046,3542855558,77010,TATASTEEL
TATA_Data.csv,23-04-2018,EQ,608.3,611,600.1,606.2,605.5,606.6,606.58,793,428,4591161,2784898177,64401,TATASTEEL
TATA_Data.csv,20-04-2018,EQ,618.95,618.95,602.6,621.95,607.05,606.2,608.19,793,428,6346274,3859728676,87184,TATASTEEL
TATA_Data.csv,19-04-2018,EQ,606.05,624.5,606.05,601.6,621.4,621.95,618.07,793,428,10817008,6685667443,121762,TATASTEEL
TATA_Data.csv,18-04-2018,EQ,600.95,604.9,594.6,596.05,604.5,601.6,599.36,793,428,4259135,2552760180,64932,TATASTEEL
TATA_Data.csv,17-04-2018,EQ,595,604.6,591.95,591.6,595.2,596.05,598.6,793,428,6400378,3831260468,81627,TATASTEEL
TATA_Data.csv,16-04-2018,EQ,591,596.8,585.15,594.05,593,591.6,590.51,793,428,5145813,3038665376,65902,TATASTEEL
TATA_Data.csv,13-04-2018,EQ,600,604.7,590.4,598.4,593.7,594.05,597.22,793,428,6716146,4011008489,85295,TATASTEEL
TATA_Data.csv,12-04-2018,EQ,606.9,608.75,596.7,608.05,598.4,598.4,602.77,793,428,6628499,3995487104,69116,TATASTEEL
TATA_Data.csv,11-04-2018,EQ,608,610.9,600.35,601.9,608,608.05,606.51,793,428,8724716,5291669862,95538,TATASTEEL
TATA_Data.csv,10-04-2018,EQ,593,604.6,592.3,586.15,603.4,601.9,598.69,793,428,10850710,6496264008,127456,TATASTEEL
TATA_Data.csv,09-04-2018,EQ,589.5,595.75,583.4,587.2,585,586.15,589.2,793,428,9489221,5591011468,121507,TATASTEEL
TATA_Data.csv,06-04-2018,EQ,574.85,589.9,573,580.45,586.1,587.2,581.14,793,428,8520201,4951430461,97057,TATASTEEL
TATA_Data.csv,05-04-2018,EQ,573.85,583.6,569.5,560.55,580,580.45,577.85,793,428,13262168,7663506136,157981,TATASTEEL
TATA_Data.csv,04-04-2018,EQ,583.1,590.5,557.55,579.7,559.1,560.55,577.6,793,428,13909893,8034377268,182883,TATASTEEL
TATA_Data.csv,03-04-2018,EQ,570.2,585.45,568.35,578.8,580,579.7,577.64,793,428,10508317,6069983445,143336,TATASTEEL
TATA_Data.csv,02-04-2018,EQ,573.1,580.3,568.1,571.05,577.65,578.8,575.48,793,428,6889345,3964703024,106474,TATASTEEL
TATA_Data.csv,28-03-2018,EQ,581.05,583,565.3,590,570.65,571.05,571.53,793,428,18655057,10661975312,184117,TATASTEEL
TATA_Data.csv,27-03-2018,EQ,590.45,599,587.55,581.55,590,590,593.07,793,428,10038168,5953350624,113523,TATASTEEL
TATA_Data.csv,26-03-2018,EQ,568.9,588.35,560.8,566.5,586,581.55,571.25,793,428,10929998,6243745406,124625,TATASTEEL
TATA_Data.csv,23-03-2018,EQ,560.05,568.8,553.5,580.9,567,566.5,561.97,793,428,14133550,7942693165,143444,TATASTEEL
TATA_Data.csv,22-03-2018,EQ,582.7,587.45,572,582.25,579.25,580.9,578.92,793,428,11486245,6649640784,146377,TATASTEEL
TATA_Data.csv,21-03-2018,EQ,598.95,601.7,580.5,593,582.3,582.25,589.32,793,428,11939451,7036106133,118336,TATASTEEL
TATA_Data.csv,20-03-2018,EQ,571,600.9,568.45,574.95,594.35,593,591.86,793,428,17645035,10443320965,196471,TATASTEEL
TATA_Data.csv,19-03-2018,EQ,600,601.9,572.85,600.2,574,574.95,582.99,793,428,12542317,7312088243,146001,TATASTEEL
TATA_Data.csv,16-03-2018,EQ,611.75,613.9,594.4,611.75,602.5,600.2,602.51,793,428,11739582,7073240040,147071,TATASTEEL
TATA_Data.csv,15-03-2018,EQ,620,622.6,609.6,620.55,612.2,611.75,615.08,793,428,7510951,4619860394,88447,TATASTEEL
TATA_Data.csv,14-03-2018,EQ,624,630.9,618.6,628.85,620,620.55,623.71,793,428,8655181,5398284292,103031,TATASTEEL
TATA_Data.csv,13-03-2018,EQ,623,633.2,614.35,622.9,627.95,628.85,626.24,793,428,10490405,6569498855,111466,TATASTEEL
TATA_Data.csv,12-03-2018,EQ,614.45,626.4,606.4,606.75,623.5,622.9,616.27,793,428,12193581,7514541561,142942,TATASTEEL
TATA_Data.csv,09-03-2018,EQ,640.05,646.75,601.5,635.9,612.7,606.75,618.77,793,428,18096367,11197460061,188722,TATASTEEL
TATA_Data.csv,08-03-2018,EQ,656.9,660.95,632.7,647.7,636.25,635.9,642.15,793,428,7126105,4576016853,90313,TATASTEEL
TATA_Data.csv,07-03-2018,EQ,657,661.4,644.65,659.75,650,647.7,651.47,793,428,5130577,3342399843,85847,TATASTEEL
TATA_Data.csv,06-03-2018,EQ,664.85,674,656.55,655.9,659.5,659.75,666.81,793,428,8414960,5611149689,151635,TATASTEEL
TATA_Data.csv,05-03-2018,EQ,669.25,669.3,651.8,675.05,655.7,655.9,658.04,793,428,9785466,6439260219,170413,TATASTEEL
TATA_Data.csv,01-03-2018,EQ,671.35,685,670.05,671.6,673.5,675.05,677.03,793,428,7128399,4826148824,97069,TATASTEEL
TATA_Data.csv,28-02-2018,EQ,663.85,675,660,671.75,672.85,671.6,669.29,793,428,7112650,4760404400,115945,TATASTEEL
TATA_Data.csv,27-02-2018,EQ,681.4,686.9,669.2,680.2,671.05,671.75,680,793,428,6805376,4627650931,104797,TATASTEEL
TATA_Data.csv,26-02-2018,EQ,680,692.65,673.2,677.75,681.4,680.2,684.05,793,428,9199775,6293085777,131304,TATASTEEL
TATA_Data.csv,23-02-2018,EQ,640.85,686.4,639,637.55,676,677.75,669.57,793,428,21866214,14641061103,327120,TATASTEEL
TATA_Data.csv,22-02-2018,EQ,640.35,647.8,632.85,640.95,636.1,637.55,641.1,793,428,8950631,5738277047,119172,TATASTEEL
TATA_Data.csv,21-02-2018,EQ,654.9,655.55,633,651.3,643.5,640.95,640.92,793,428,10307539,6606358204,131334,TATASTEEL
TATA_Data.csv,20-02-2018,EQ,654.8,661.5,648.15,648.85,651.2,651.3,654.56,793,428,10214478,6686023349,126134,TATASTEEL
TATA_Data.csv,19-02-2018,EQ,693.4,693.4,639,689.75,649,648.85,654.52,793,428,17658708,11558048417,175871,TATASTEEL
TATA_Data.csv,16-02-2018,EQ,708,709.5,683.6,700.55,688,689.75,693.91,793,428,5012760,3478399325,63048,TATASTEEL
TATA_Data.csv,15-02-2018,EQ,711.35,719.15,697.25,708,703,700.55,708.85,793,428,5131245,3637299447,78568,TATASTEEL
TATA_Data.csv,14-02-2018,EQ,719.3,720.5,704.55,713.1,708.6,708,713.33,793,428,4885951,3485280748,71409,TATASTEEL
TATA_Data.csv,12-02-2018,EQ,716,716.9,697.4,685.3,713.7,713.1,710.44,793,428,12036307,8551083029,153682,TATASTEEL
TATA_Data.csv,09-02-2018,EQ,663.7,690,660.15,671.45,684.55,685.3,681.94,793,428,9140288,6233154969,140463,TATASTEEL
TATA_Data.csv,08-02-2018,EQ,660.05,677,654,661.8,673,671.45,665.4,793,428,5845590,3889670065,84817,TATASTEEL
